open,high,low,close,volume,eob
2.162725,2.175014,2.162725,2.175014,119731530,2017-07-07 00:00:00+08:00
2.175014,2.175014,2.162725,2.168869,134611066,2017-07-10 00:00:00+08:00
2.168869,2.19959,2.162725,2.19959,278889696,2017-07-11 00:00:00+08:00
2.193446,2.224166,2.187302,2.205734,359688928,2017-07-12 00:00:00+08:00
2.218633,2.250881,2.212184,2.237982,312294832,2017-07-13 00:00:00+08:00
2.237982,2.26378,2.231532,2.250881,209720100,2017-07-14 00:00:00+08:00
2.25733,2.341174,2.250881,2.321826,529429232,2017-07-17 00:00:00+08:00
2.315376,2.328275,2.276679,2.302477,319321792,2017-07-18 00:00:00+08:00
2.296027,2.321826,2.296027,2.296027,300478192,2017-07-19 00:00:00+08:00
2.308926,2.315376,2.289578,2.315376,184857777,2017-07-20 00:00:00+08:00
2.308926,2.334724,2.302477,2.321826,194029631,2017-07-21 00:00:00+08:00
2.321826,2.360523,2.315376,2.328275,235767756,2017-07-24 00:00:00+08:00
2.334724,2.39922,2.334724,2.379871,344109008,2017-07-25 00:00:00+08:00
2.379871,2.450816,2.373422,2.412119,309487568,2017-07-26 00:00:00+08:00
2.412119,2.418568,2.373422,2.39922,197838004,2017-07-27 00:00:00+08:00
2.386321,2.412119,2.366972,2.39922,146075224,2017-07-28 00:00:00+08:00
2.39922,2.418568,2.386321,2.39277,159243782,2017-07-31 00:00:00+08:00
2.39277,2.412119,2.386321,2.412119,161328897,2017-08-01 00:00:00+08:00
2.412119,2.457265,2.405669,2.444366,269735136,2017-08-02 00:00:00+08:00
2.444366,2.476614,2.412119,2.425018,216760280,2017-08-03 00:00:00+08:00
2.425018,2.437917,2.412119,2.425018,141457412,2017-08-04 00:00:00+08:00
2.418568,2.425018,2.379871,2.405669,207749825,2017-08-07 00:00:00+08:00
2.405669,2.412119,2.373422,2.39922,207954629,2017-08-08 00:00:00+08:00
2.39277,2.39922,2.347624,2.354073,210667795,2017-08-09 00:00:00+08:00
2.347624,2.360523,2.321826,2.347624,193745317,2017-08-10 00:00:00+08:00
2.334724,2.360523,2.302477,2.354073,320361920,2017-08-11 00:00:00+08:00
2.334724,2.341174,2.321826,2.328275,191594673,2017-08-14 00:00:00+08:00
2.321826,2.39922,2.321826,2.354073,358819440,2017-08-15 00:00:00+08:00
2.354073,2.366972,2.334724,2.341174,184352501,2017-08-16 00:00:00+08:00
2.341174,2.354073,2.334724,2.354073,106143039,2017-08-17 00:00:00+08:00
2.341174,2.360523,2.334724,2.347624,107758358,2017-08-18 00:00:00+08:00
2.347624,2.360523,2.328275,2.354073,139332104,2017-08-21 00:00:00+08:00
2.360523,2.386321,2.347624,2.379871,124643220,2017-08-22 00:00:00+08:00
2.379871,2.431467,2.373422,2.418568,172980994,2017-08-23 00:00:00+08:00
2.418568,2.457265,2.412119,2.444366,203189931,2017-08-24 00:00:00+08:00
2.437917,2.53466,2.437917,2.52176,391557200,2017-08-25 00:00:00+08:00
2.52176,2.554008,2.470164,2.489513,336839104,2017-08-28 00:00:00+08:00
2.489513,2.52176,2.470164,2.515311,159194312,2017-08-29 00:00:00+08:00
2.515311,2.53466,2.463715,2.483063,205764709,2017-08-30 00:00:00+08:00
2.476614,2.495962,2.412119,2.431467,493372592,2017-08-31 00:00:00+08:00
2.431467,2.457265,2.373422,2.386321,471051984,2017-09-01 00:00:00+08:00
2.379871,2.431467,2.373422,2.418568,241436188,2017-09-04 00:00:00+08:00
2.425018,2.489513,2.418568,2.483063,299517952,2017-09-05 00:00:00+08:00
2.470164,2.502412,2.457265,2.483063,157280387,2017-09-06 00:00:00+08:00
2.476614,2.483063,2.450816,2.470164,121672875,2017-09-07 00:00:00+08:00
2.463715,2.476614,2.444366,2.450816,131726131,2017-09-08 00:00:00+08:00
2.463715,2.495962,2.444366,2.463715,255797303,2017-09-11 00:00:00+08:00
2.470164,2.483063,2.450816,2.476614,159537877,2017-09-12 00:00:00+08:00
2.476614,2.483063,2.463715,2.463715,162726096,2017-09-13 00:00:00+08:00
2.470164,2.483063,2.418568,2.444366,191787932,2017-09-14 00:00:00+08:00
2.431467,2.444366,2.39922,2.425018,197382934,2017-09-15 00:00:00+08:00
2.425018,2.437917,2.373422,2.386321,211488512,2017-09-18 00:00:00+08:00
2.39922,2.412119,2.360523,2.39922,326338976,2017-09-19 00:00:00+08:00
2.39277,2.425018,2.386321,2.39277,189805650,2017-09-20 00:00:00+08:00
2.39922,2.437917,2.386321,2.431467,181981501,2017-09-21 00:00:00+08:00
2.425018,2.457265,2.425018,2.444366,173774977,2017-09-22 00:00:00+08:00
2.437917,2.495962,2.425018,2.483063,248580730,2017-09-25 00:00:00+08:00
2.470164,2.502412,2.470164,2.483063,152669676,2017-09-26 00:00:00+08:00
2.476614,2.489513,2.450816,2.463715,123295039,2017-09-27 00:00:00+08:00
2.463715,2.483063,2.444366,2.476614,137598084,2017-09-28 00:00:00+08:00
2.470164,2.483063,2.457265,2.463715,118830975,2017-09-29 00:00:00+08:00
2.52176,2.53466,2.412119,2.444366,570390272,2017-10-09 00:00:00+08:00
2.437917,2.457265,2.412119,2.437917,313181776,2017-10-10 00:00:00+08:00
2.437917,2.489513,2.431467,2.476614,260060775,2017-10-11 00:00:00+08:00
2.470164,2.489513,2.437917,2.450816,287907504,2017-10-12 00:00:00+08:00
2.450816,2.457265,2.425018,2.425018,241286705,2017-10-13 00:00:00+08:00
2.431467,2.457265,2.425018,2.450816,205655022,2017-10-16 00:00:00+08:00
2.450816,2.457265,2.425018,2.425018,201405339,2017-10-17 00:00:00+08:00
2.437917,2.470164,2.425018,2.463715,283180976,2017-10-18 00:00:00+08:00
2.457265,2.483063,2.450816,2.483063,213462065,2017-10-19 00:00:00+08:00
2.470164,2.483063,2.457265,2.470164,167208611,2017-10-20 00:00:00+08:00
2.463715,2.476614,2.437917,2.437917,183068633,2017-10-23 00:00:00+08:00
2.444366,2.457265,2.437917,2.450816,151674473,2017-10-24 00:00:00+08:00
2.450816,2.457265,2.418568,2.431467,167610932,2017-10-25 00:00:00+08:00
2.425018,2.425018,2.373422,2.386321,464512640,2017-10-26 00:00:00+08:00
2.379871,2.418568,2.373422,2.39922,433694544,2017-10-27 00:00:00+08:00
2.39922,2.431467,2.39277,2.412119,352471984,2017-10-30 00:00:00+08:00
2.418568,2.437917,2.405669,2.412119,255221592,2017-10-31 00:00:00+08:00
2.412119,2.418568,2.379871,2.405669,266254957,2017-11-01 00:00:00+08:00
2.39922,2.405669,2.373422,2.39922,253702751,2017-11-02 00:00:00+08:00
2.39922,2.405669,2.373422,2.39922,281564640,2017-11-03 00:00:00+08:00
2.386321,2.39277,2.360523,2.373422,211838164,2017-11-06 00:00:00+08:00
2.373422,2.39922,2.360523,2.39277,309800320,2017-11-07 00:00:00+08:00
2.386321,2.39922,2.373422,2.39277,288301536,2017-11-08 00:00:00+08:00
2.386321,2.386321,2.366972,2.373422,179893578,2017-11-09 00:00:00+08:00
2.366972,2.373422,2.328275,2.341174,280435392,2017-11-10 00:00:00+08:00
2.341174,2.366972,2.315376,2.347624,621472560,2017-11-13 00:00:00+08:00
2.341174,2.341174,2.321826,2.328275,179561824,2017-11-14 00:00:00+08:00
2.328275,2.334724,2.308926,2.328275,262014266,2017-11-15 00:00:00+08:00
2.328275,2.328275,2.296027,2.302477,216688269,2017-11-16 00:00:00+08:00
2.302477,2.366972,2.296027,2.360523,586414032,2017-11-17 00:00:00+08:00
2.347624,2.379871,2.334724,2.366972,332776928,2017-11-20 00:00:00+08:00
2.366972,2.39922,2.347624,2.360523,528448608,2017-11-21 00:00:00+08:00
2.373422,2.457265,2.366972,2.450816,592729936,2017-11-22 00:00:00+08:00
2.457265,2.502412,2.418568,2.444366,579685968,2017-11-23 00:00:00+08:00
2.431467,2.470164,2.425018,2.450816,266517546,2017-11-24 00:00:00+08:00
2.444366,2.457265,2.39277,2.450816,442469840,2017-11-27 00:00:00+08:00
2.431467,2.437917,2.405669,2.418568,194356450,2017-11-28 00:00:00+08:00
2.418568,2.437917,2.405669,2.418568,170367257,2017-11-29 00:00:00+08:00
2.418568,2.431467,2.412119,2.412119,200157471,2017-11-30 00:00:00+08:00
2.418568,2.425018,2.386321,2.412119,274105040,2017-12-01 00:00:00+08:00
2.405669,2.418568,2.39277,2.412119,139679886,2017-12-04 00:00:00+08:00
2.412119,2.476614,2.405669,2.457265,470299632,2017-12-05 00:00:00+08:00
2.450816,2.463715,2.425018,2.450816,268523216,2017-12-06 00:00:00+08:00
2.444366,2.450816,2.405669,2.437917,196836672,2017-12-07 00:00:00+08:00
2.425018,2.431467,2.39922,2.412119,219147720,2017-12-08 00:00:00+08:00
2.405669,2.412119,2.39277,2.405669,185331150,2017-12-11 00:00:00+08:00
2.405669,2.412119,2.386321,2.386321,147030831,2017-12-12 00:00:00+08:00
2.386321,2.39922,2.373422,2.39277,151063294,2017-12-13 00:00:00+08:00
2.39922,2.418568,2.379871,2.39277,173303719,2017-12-14 00:00:00+08:00
2.39277,2.39277,2.360523,2.366972,201482986,2017-12-15 00:00:00+08:00
2.373422,2.379871,2.360523,2.366972,163353929,2017-12-18 00:00:00+08:00
2.366972,2.39277,2.360523,2.39277,207420630,2017-12-19 00:00:00+08:00
2.386321,2.39922,2.373422,2.39277,201968025,2017-12-20 00:00:00+08:00
2.386321,2.39922,2.379871,2.386321,181089656,2017-12-21 00:00:00+08:00
2.386321,2.39277,2.360523,2.366972,154276662,2017-12-22 00:00:00+08:00
2.373422,2.39277,2.366972,2.373422,203594676,2017-12-25 00:00:00+08:00
2.373422,2.425018,2.373422,2.425018,284825584,2017-12-26 00:00:00+08:00
2.425018,2.450816,2.39922,2.418568,308549248,2017-12-27 00:00:00+08:00
2.412119,2.450816,2.405669,2.437917,303524048,2017-12-28 00:00:00+08:00
2.444366,2.489513,2.444366,2.470164,316021712,2017-12-29 00:00:00+08:00
2.476614,2.541109,2.431467,2.483063,798519104,2018-01-02 00:00:00+08:00
2.470164,2.515311,2.470164,2.502412,307349824,2018-01-03 00:00:00+08:00
2.502412,2.52176,2.483063,2.495962,315142704,2018-01-04 00:00:00+08:00
2.495962,2.515311,2.483063,2.495962,245416444,2018-01-05 00:00:00+08:00
2.502412,2.508862,2.476614,2.489513,232632304,2018-01-08 00:00:00+08:00
2.483063,2.502412,2.463715,2.470164,252669509,2018-01-09 00:00:00+08:00
2.463715,2.52821,2.457265,2.52176,419277104,2018-01-10 00:00:00+08:00
2.52176,2.579806,2.515311,2.573357,400649024,2018-01-11 00:00:00+08:00
2.579806,2.605604,2.573357,2.586256,345296144,2018-01-12 00:00:00+08:00
2.592705,2.689448,2.586256,2.6572,551516416,2018-01-15 00:00:00+08:00
2.650751,2.695897,2.612054,2.676549,842961968,2018-01-16 00:00:00+08:00
2.676549,2.786191,2.670099,2.721695,854712832,2018-01-17 00:00:00+08:00
2.753943,2.831337,2.747494,2.818438,807656816,2018-01-18 00:00:00+08:00
2.850686,2.889383,2.805539,2.882933,605978848,2018-01-19 00:00:00+08:00
2.863585,2.921631,2.79909,2.811989,801325472,2018-01-22 00:00:00+08:00
2.818438,2.915181,2.79264,2.889383,1634806192,2018-01-23 00:00:00+08:00
2.92808,3.018373,2.889383,2.921631,1209899072,2018-01-24 00:00:00+08:00
2.915181,2.953878,2.850686,2.92808,743198080,2018-01-25 00:00:00+08:00
2.915181,2.992575,2.850686,2.889383,1872299840,2018-01-26 00:00:00+08:00
2.908731,2.973227,2.876484,2.908731,927279360,2018-01-29 00:00:00+08:00
2.908731,2.915181,2.844236,2.850686,541575216,2018-01-30 00:00:00+08:00
2.844236,2.882933,2.824888,2.876484,501671616,2018-01-31 00:00:00+08:00
2.870034,2.92808,2.857135,2.908731,723162944,2018-02-01 00:00:00+08:00
2.889383,2.908731,2.844236,2.908731,489790560,2018-02-02 00:00:00+08:00
2.876484,3.069969,2.863585,3.06352,988659824,2018-02-05 00:00:00+08:00
2.999025,3.05707,2.960328,3.037722,1094262176,2018-02-06 00:00:00+08:00
3.031272,3.108666,2.844236,2.876484,1121848560,2018-02-07 00:00:00+08:00
2.857135,2.876484,2.689448,2.779741,949595152,2018-02-08 00:00:00+08:00
2.689448,2.728145,2.579806,2.682998,1043073104,2018-02-09 00:00:00+08:00
2.670099,2.682998,2.612054,2.637852,568372848,2018-02-12 00:00:00+08:00
2.66365,2.741044,2.650751,2.676549,643302112,2018-02-13 00:00:00+08:00
2.676549,2.702347,2.644301,2.682998,263621773,2018-02-14 00:00:00+08:00
2.753943,2.786191,2.741044,2.779741,538001200,2018-02-22 00:00:00+08:00
2.779741,2.805539,2.753943,2.79909,336781472,2018-02-23 00:00:00+08:00
2.818438,2.850686,2.747494,2.786191,678188768,2018-02-26 00:00:00+08:00
2.779741,2.786191,2.689448,2.708796,637944832,2018-02-27 00:00:00+08:00
2.670099,2.689448,2.644301,2.66365,398306848,2018-02-28 00:00:00+08:00
2.644301,2.689448,2.631402,2.66365,341324992,2018-03-01 00:00:00+08:00
2.637852,2.670099,2.624953,2.650751,282575776,2018-03-02 00:00:00+08:00
2.644301,2.66365,2.605604,2.624953,382280464,2018-03-05 00:00:00+08:00
2.644301,2.650751,2.579806,2.605604,1074824880,2018-03-06 00:00:00+08:00
2.618503,2.650751,2.605604,2.612054,606135904,2018-03-07 00:00:00+08:00
2.605604,2.618503,2.579806,2.592705,514695216,2018-03-08 00:00:00+08:00
2.599155,2.612054,2.573357,2.592705,380517392,2018-03-09 00:00:00+08:00
2.605604,2.618503,2.586256,2.599155,641826064,2018-03-12 00:00:00+08:00
2.631402,2.689448,2.624953,2.66365,1035192960,2018-03-13 00:00:00+08:00
2.6572,2.6572,2.624953,2.637852,398079968,2018-03-14 00:00:00+08:00
2.624953,2.670099,2.624953,2.66365,385821744,2018-03-15 00:00:00+08:00
2.6572,2.66365,2.618503,2.624953,355618752,2018-03-16 00:00:00+08:00
2.618503,2.631402,2.599155,2.631402,283758640,2018-03-19 00:00:00+08:00
2.612054,2.650751,2.612054,2.644301,309835600,2018-03-20 00:00:00+08:00
2.644301,2.670099,2.637852,2.644301,429239936,2018-03-21 00:00:00+08:00
2.650751,2.650751,2.592705,2.618503,418370560,2018-03-22 00:00:00+08:00
2.560457,2.566907,2.52176,2.547559,743976976,2018-03-23 00:00:00+08:00
2.53466,2.547559,2.444366,2.463715,633863328,2018-03-26 00:00:00+08:00
2.495962,2.508862,2.450816,2.476614,498773216,2018-03-27 00:00:00+08:00
2.457265,2.52176,2.457265,2.489513,486014336,2018-03-28 00:00:00+08:00
2.483063,2.573357,2.463715,2.554008,500473024,2018-03-29 00:00:00+08:00
2.547559,2.566907,2.515311,2.52176,296604016,2018-03-30 00:00:00+08:00
2.515311,2.53466,2.470164,2.476614,386442720,2018-04-02 00:00:00+08:00
2.457265,2.489513,2.457265,2.470164,341661920,2018-04-03 00:00:00+08:00
2.470164,2.489513,2.457265,2.457265,289406160,2018-04-04 00:00:00+08:00
2.463715,2.476614,2.450816,2.470164,221068224,2018-04-09 00:00:00+08:00
2.470164,2.547559,2.457265,2.541109,462527536,2018-04-10 00:00:00+08:00
2.52821,2.592705,2.52176,2.573357,506444608,2018-04-11 00:00:00+08:00
2.566907,2.573357,2.508862,2.515311,303296288,2018-04-12 00:00:00+08:00
2.53466,2.541109,2.489513,2.495962,258994406,2018-04-13 00:00:00+08:00
2.483063,2.483063,2.412119,2.418568,602186032,2018-04-16 00:00:00+08:00
2.418568,2.431467,2.39922,2.405669,326388736,2018-04-17 00:00:00+08:00
2.431467,2.444366,2.405669,2.431467,367428336,2018-04-18 00:00:00+08:00
2.425018,2.457265,2.418568,2.437917,310849216,2018-04-19 00:00:00+08:00
2.425018,2.431467,2.39277,2.412119,309258144,2018-04-20 00:00:00+08:00
2.405669,2.431467,2.39277,2.425018,232439519,2018-04-23 00:00:00+08:00
2.431467,2.495962,2.425018,2.476614,455273280,2018-04-24 00:00:00+08:00
2.463715,2.470164,2.444366,2.457265,176251591,2018-04-25 00:00:00+08:00
2.457265,2.463715,2.418568,2.444366,209466790,2018-04-26 00:00:00+08:00
2.444366,2.457265,2.431467,2.457265,175445075,2018-04-27 00:00:00+08:00
2.483063,2.508862,2.470164,2.489513,291520800,2018-05-02 00:00:00+08:00
2.483063,2.502412,2.470164,2.476614,199810002,2018-05-03 00:00:00+08:00
2.470164,2.483063,2.457265,2.470164,162354037,2018-05-04 00:00:00+08:00
2.476614,2.495962,2.463715,2.489513,236547559,2018-05-07 00:00:00+08:00
2.483063,2.53466,2.476614,2.515311,294574624,2018-05-08 00:00:00+08:00
2.515311,2.52176,2.495962,2.515311,168319473,2018-05-09 00:00:00+08:00
2.52176,2.52821,2.489513,2.508862,158532093,2018-05-10 00:00:00+08:00
2.515311,2.53466,2.502412,2.52176,225616023,2018-05-11 00:00:00+08:00
2.52821,2.554008,2.52821,2.541109,246056766,2018-05-14 00:00:00+08:00
2.547559,2.554008,2.508862,2.52821,257400675,2018-05-15 00:00:00+08:00
2.515311,2.515311,2.470164,2.483063,272397040,2018-05-16 00:00:00+08:00
2.489513,2.489513,2.470164,2.483063,159198059,2018-05-17 00:00:00+08:00
2.476614,2.515311,2.470164,2.515311,242118150,2018-05-18 00:00:00+08:00
2.52176,2.53466,2.515311,2.52821,272470176,2018-05-21 00:00:00+08:00
2.52176,2.52176,2.489513,2.508862,250203739,2018-05-22 00:00:00+08:00
2.495962,2.502412,2.463715,2.470164,269919632,2018-05-23 00:00:00+08:00
2.476614,2.476614,2.437917,2.444366,284082944,2018-05-24 00:00:00+08:00
2.46468,2.471451,2.444366,2.457909,214018724,2018-05-25 00:00:00+08:00
2.457909,2.457909,2.437595,2.444366,165698683,2018-05-28 00:00:00+08:00
2.437595,2.457909,2.40374,2.451137,279521504,2018-05-29 00:00:00+08:00
2.430824,2.437595,2.40374,2.410511,188621715,2018-05-30 00:00:00+08:00
2.430824,2.437595,2.410511,2.430824,230815831,2018-05-31 00:00:00+08:00
2.417282,2.457909,2.417282,2.437595,200551413,2018-06-01 00:00:00+08:00
2.444366,2.491764,2.437595,2.478222,261490283,2018-06-04 00:00:00+08:00
2.484993,2.491764,2.46468,2.484993,189377865,2018-06-05 00:00:00+08:00
2.484993,2.484993,2.451137,2.46468,183499373,2018-06-06 00:00:00+08:00
2.471451,2.491764,2.457909,2.478222,170552477,2018-06-07 00:00:00+08:00
2.46468,2.471451,2.424053,2.430824,206044530,2018-06-08 00:00:00+08:00
2.424053,2.437595,2.40374,2.437595,199983283,2018-06-11 00:00:00+08:00
2.430824,2.444366,2.424053,2.437595,123617543,2018-06-12 00:00:00+08:00
2.437595,2.437595,2.410511,2.430824,166430791,2018-06-13 00:00:00+08:00
2.424053,2.451137,2.417282,2.444366,221058734,2018-06-14 00:00:00+08:00
2.437595,2.478222,2.430824,2.457909,240162677,2018-06-15 00:00:00+08:00
2.444366,2.471451,2.417282,2.457909,622179040,2018-06-19 00:00:00+08:00
2.444366,2.451137,2.424053,2.424053,194687167,2018-06-20 00:00:00+08:00
2.424053,2.444366,2.417282,2.430824,201454769,2018-06-21 00:00:00+08:00
2.417282,2.424053,2.40374,2.424053,174533790,2018-06-22 00:00:00+08:00
2.430824,2.437595,2.383426,2.390198,201040446,2018-06-25 00:00:00+08:00
2.376655,2.376655,2.315716,2.3428,286805376,2018-06-26 00:00:00+08:00
2.336029,2.3428,2.295402,2.322487,293027536,2018-06-27 00:00:00+08:00
2.302173,2.322487,2.288631,2.295402,207258963,2018-06-28 00:00:00+08:00
2.288631,2.336029,2.288631,2.329258,203746659,2018-06-29 00:00:00+08:00
2.322487,2.322487,2.241233,2.248004,274961664,2018-07-02 00:00:00+08:00
2.248004,2.254776,2.200607,2.241233,357701552,2018-07-03 00:00:00+08:00
2.234462,2.275089,2.227691,2.248004,271614704,2018-07-04 00:00:00+08:00
2.248004,2.28186,2.227691,2.275089,316403552,2018-07-05 00:00:00+08:00
2.261547,2.308944,2.248004,2.295402,297744992,2018-07-06 00:00:00+08:00
2.302173,2.390198,2.295402,2.383426,337278464,2018-07-09 00:00:00+08:00
2.376655,2.390198,2.3428,2.369884,197795245,2018-07-10 00:00:00+08:00
2.336029,2.356342,2.315716,2.3428,199419425,2018-07-11 00:00:00+08:00
2.3428,2.40374,2.336029,2.390198,243266113,2018-07-12 00:00:00+08:00
2.396969,2.396969,2.363113,2.369884,137258482,2018-07-13 00:00:00+08:00
2.363113,2.369884,2.308944,2.315716,198456962,2018-07-16 00:00:00+08:00
2.315716,2.322487,2.295402,2.308944,133322141,2018-07-17 00:00:00+08:00
2.315716,2.356342,2.308944,2.308944,171987786,2018-07-18 00:00:00+08:00
2.315716,2.322487,2.268318,2.28186,215490867,2018-07-19 00:00:00+08:00
2.275089,2.410511,2.261547,2.396969,454729808,2018-07-20 00:00:00+08:00
2.376655,2.46468,2.369884,2.437595,478078736,2018-07-23 00:00:00+08:00
2.437595,2.471451,2.424053,2.451137,364771344,2018-07-24 00:00:00+08:00
2.46468,2.471451,2.444366,2.46468,208247007,2018-07-25 00:00:00+08:00
2.46468,2.478222,2.417282,2.430824,234360935,2018-07-26 00:00:00+08:00
2.430824,2.437595,2.40374,2.430824,149993976,2018-07-27 00:00:00+08:00
2.424053,2.471451,2.410511,2.444366,227224077,2018-07-30 00:00:00+08:00
2.430824,2.46468,2.424053,2.46468,177942944,2018-07-31 00:00:00+08:00
2.46468,2.498535,2.430824,2.437595,249580600,2018-08-01 00:00:00+08:00
2.430824,2.437595,2.356342,2.369884,286634240,2018-08-02 00:00:00+08:00
2.369884,2.424053,2.363113,2.390198,291308704,2018-08-03 00:00:00+08:00
2.390198,2.46468,2.390198,2.410511,370226608,2018-08-06 00:00:00+08:00
2.417282,2.457909,2.396969,2.457909,219173618,2018-08-07 00:00:00+08:00
2.457909,2.457909,2.417282,2.424053,151853473,2018-08-08 00:00:00+08:00
2.410511,2.46468,2.40374,2.457909,202161571,2018-08-09 00:00:00+08:00
2.457909,2.457909,2.430824,2.444366,141156083,2018-08-10 00:00:00+08:00
2.424053,2.430824,2.376655,2.410511,226469144,2018-08-13 00:00:00+08:00
2.40374,2.410511,2.376655,2.40374,151039798,2018-08-14 00:00:00+08:00
2.396969,2.40374,2.363113,2.363113,185955652,2018-08-15 00:00:00+08:00
2.349571,2.376655,2.336029,2.376655,217783097,2018-08-16 00:00:00+08:00
2.383426,2.396969,2.363113,2.369884,178054486,2018-08-17 00:00:00+08:00
2.376655,2.417282,2.369884,2.417282,173729502,2018-08-20 00:00:00+08:00
2.417282,2.451137,2.410511,2.430824,174802351,2018-08-21 00:00:00+08:00
2.430824,2.430824,2.40374,2.417282,105746244,2018-08-22 00:00:00+08:00
2.417282,2.437595,2.40374,2.417282,132731997,2018-08-23 00:00:00+08:00
2.410511,2.46468,2.40374,2.444366,217332460,2018-08-24 00:00:00+08:00
2.451137,2.46468,2.430824,2.46468,222435206,2018-08-27 00:00:00+08:00
2.46468,2.478222,2.444366,2.451137,119002748,2018-08-28 00:00:00+08:00
2.457909,2.471451,2.451137,2.46468,167476035,2018-08-29 00:00:00+08:00
2.457909,2.471451,2.437595,2.437595,133069639,2018-08-30 00:00:00+08:00
2.437595,2.471451,2.430824,2.457909,209631344,2018-08-31 00:00:00+08:00
2.451137,2.471451,2.451137,2.46468,148081451,2018-09-03 00:00:00+08:00
2.46468,2.484993,2.444366,2.471451,177334906,2018-09-04 00:00:00+08:00
2.46468,2.471451,2.430824,2.437595,170748913,2018-09-05 00:00:00+08:00
2.437595,2.451137,2.410511,2.417282,153655364,2018-09-06 00:00:00+08:00
2.424053,2.444366,2.417282,2.430824,105213549,2018-09-07 00:00:00+08:00
2.424053,2.444366,2.417282,2.437595,150185816,2018-09-10 00:00:00+08:00
2.430824,2.457909,2.424053,2.430824,104978364,2018-09-11 00:00:00+08:00
2.424053,2.430824,2.410511,2.417282,92921865,2018-09-12 00:00:00+08:00
2.430824,2.457909,2.424053,2.457909,151202179,2018-09-13 00:00:00+08:00
2.457909,2.46468,2.444366,2.457909,137008350,2018-09-14 00:00:00+08:00
2.451137,2.457909,2.437595,2.451137,87544812,2018-09-17 00:00:00+08:00
2.451137,2.471451,2.444366,2.46468,152371181,2018-09-18 00:00:00+08:00
2.46468,2.484993,2.457909,2.471451,236821341,2018-09-19 00:00:00+08:00
2.471451,2.505306,2.471451,2.484993,214560058,2018-09-20 00:00:00+08:00
2.491764,2.661041,2.484993,2.661041,634606320,2018-09-21 00:00:00+08:00
2.613644,2.627186,2.586559,2.613644,303368560,2018-09-25 00:00:00+08:00
2.613644,2.65427,2.59333,2.606873,443585936,2018-09-26 00:00:00+08:00
2.600101,2.613644,2.573017,2.600101,301259520,2018-09-27 00:00:00+08:00
2.600101,2.667813,2.600101,2.633957,346135040,2018-09-28 00:00:00+08:00
2.579788,2.59333,2.539162,2.566246,301125904,2018-10-08 00:00:00+08:00
2.552704,2.566246,2.52562,2.539162,189849834,2018-10-09 00:00:00+08:00
2.539162,2.566246,2.518848,2.545933,196747371,2018-10-10 00:00:00+08:00
2.478222,2.52562,2.451137,2.471451,319757056,2018-10-11 00:00:00+08:00
2.478222,2.545933,2.46468,2.532391,279280896,2018-10-12 00:00:00+08:00
2.532391,2.532391,2.478222,2.505306,200300039,2018-10-15 00:00:00+08:00
2.505306,2.552704,2.505306,2.532391,188043159,2018-10-16 00:00:00+08:00
2.545933,2.566246,2.505306,2.552704,256452060,2018-10-17 00:00:00+08:00
2.545933,2.545933,2.491764,2.491764,198848864,2018-10-18 00:00:00+08:00
2.491764,2.586559,2.471451,2.566246,359411712,2018-10-19 00:00:00+08:00
2.579788,2.65427,2.566246,2.633957,452242064,2018-10-22 00:00:00+08:00
2.620415,2.633957,2.573017,2.579788,229529201,2018-10-23 00:00:00+08:00
2.573017,2.661041,2.573017,2.620415,354661600,2018-10-24 00:00:00+08:00
2.579788,2.633957,2.573017,2.627186,243831810,2018-10-25 00:00:00+08:00
2.627186,2.647499,2.59333,2.647499,275911216,2018-10-26 00:00:00+08:00
2.640728,2.661041,2.573017,2.586559,273838400,2018-10-29 00:00:00+08:00
2.586559,2.620415,2.579788,2.600101,267306425,2018-10-30 00:00:00+08:00
2.606873,2.627186,2.586559,2.620415,251974031,2018-10-31 00:00:00+08:00
2.620415,2.627186,2.579788,2.586559,258187840,2018-11-01 00:00:00+08:00
2.613644,2.640728,2.573017,2.620415,516992960,2018-11-02 00:00:00+08:00
2.606873,2.613644,2.566246,2.586559,297731808,2018-11-05 00:00:00+08:00
2.579788,2.586559,2.545933,2.566246,218909340,2018-11-06 00:00:00+08:00
2.573017,2.586559,2.545933,2.559475,193498226,2018-11-07 00:00:00+08:00
2.579788,2.579788,2.552704,2.566246,165084080,2018-11-08 00:00:00+08:00
2.545933,2.545933,2.457909,2.471451,512566416,2018-11-09 00:00:00+08:00
2.46468,2.471451,2.444366,2.46468,310294896,2018-11-12 00:00:00+08:00
2.444366,2.478222,2.437595,2.471451,256412783,2018-11-13 00:00:00+08:00
2.46468,2.46468,2.424053,2.430824,319015824,2018-11-14 00:00:00+08:00
2.430824,2.444366,2.424053,2.444366,220732798,2018-11-15 00:00:00+08:00
2.444366,2.457909,2.424053,2.437595,289304416,2018-11-16 00:00:00+08:00
2.444366,2.478222,2.437595,2.471451,272481552,2018-11-19 00:00:00+08:00
2.46468,2.46468,2.430824,2.437595,245105155,2018-11-20 00:00:00+08:00
2.424053,2.451137,2.424053,2.451137,162048935,2018-11-21 00:00:00+08:00
2.451137,2.451137,2.430824,2.437595,104892646,2018-11-22 00:00:00+08:00
2.430824,2.437595,2.410511,2.417282,185915135,2018-11-23 00:00:00+08:00
2.424053,2.437595,2.417282,2.430824,164640904,2018-11-26 00:00:00+08:00
