date,action,code,shares,price
2025-01-14,BUY,000768,3.1385274018344944,26.92896
2025-01-14,BUY,000725,16.936990602934202,4.265729
2025-01-14,BUY,000651,5.439820543865068,42.78571
2025-01-14,BUY,000630,2386.0565101009315,3.208154
2025-01-14,BUY,000596,45.37019572193104,168.7195
2025-01-14,BUY,000408,12.196903185977163,28.94891
2025-01-14,BUY,000338,0.08142085274380406,13.89998
2025-01-14,BUY,000333,4.5470985124569125,70.73534
2025-01-14,BUY,000301,30.455264411004237,8.42
2025-01-14,BUY,000100,22.416654618583834,4.916095
2025-01-14,SELL,000063,2.824938428355267,40.69969
2025-01-14,SELL,600460,299.98256756810144,25.36892
2025-01-14,BUY,000807,22.462864755842816,15.30399
2025-01-14,BUY,002466,5.904692112858243,32.99
2025-01-14,BUY,000975,27.169953042198244,16.47336
2025-01-14,BUY,002709,8.18555010485926,18.50713
2025-01-14,BUY,002648,2.048477676912796,19.33549
2025-01-14,BUY,600415,9.097148612571686,12.86023
2025-01-14,BUY,600377,23.89930983452524,14.36197
2025-01-14,BUY,600346,17.552765143084798,14.50966
2025-01-14,BUY,600219,1981.9327601976806,3.862309
2025-01-14,BUY,600183,4.822868558252537,24.70992
2025-01-14,SELL,600176,2.8419791948874717,11.22979
2025-01-14,BUY,600160,7.248279190923938,24.96195
2025-01-14,BUY,600111,4.047107397682566,22.05263
2025-01-14,BUY,600066,3.8971648715985907,26.1871
2025-01-14,BUY,600036,5.427375573384069,38.19784
2025-01-14,SELL,600030,277.84985412560593,27.45913
2025-01-14,SELL,600029,20.41593346288323,6.43
2025-01-14,BUY,600026,3.779340961506705,12.98833
2025-01-14,BUY,600016,48.31864870502886,3.846801
2025-01-14,BUY,600104,0.17885352667406096,16.96256
2025-01-14,BUY,002938,0.8870544239940159,35.81381
2025-01-14,BUY,002916,0.6939528035866687,97.08374
2025-01-14,BUY,600010,81.0475892477175,1.84
2025-01-14,BUY,300014,3.111939166656157,43.69809
2025-01-14,SELL,300033,2.5043469874092352,286.9919
2025-01-14,SELL,300059,9.301454157788726,23.78996
2025-01-14,BUY,300408,6.9208655280992275,36.56498
2025-01-14,BUY,300413,0.2009534396828485,26.11832
2025-01-14,SELL,300124,1.2804826003601875,61.41127
2025-01-14,SELL,300442,5.894483778174958,54.06312
2025-01-14,SELL,300628,209.23243805687346,36.40971
2025-01-14,BUY,300750,0.31459625595099894,249.073
2025-01-14,BUY,300979,5.432869859880483,69.51916
2025-01-14,BUY,301269,0.11824957063687691,113.0127
2025-01-14,SELL,300433,39.777626939160996,26.0294
2025-01-15,SELL,601077,1362.1743323346234,5.714981
2025-01-15,SELL,601166,6.425285727299126,18.91815
2025-01-15,SELL,601100,0.020311543949901534,53.50672
2025-01-15,BUY,601111,17.01582659767996,7.61
2025-01-15,BUY,601127,0.020770335325074996,136.506
2025-01-15,SELL,601229,8.6881931964881,8.437422
2025-01-15,BUY,601689,3.2993734021339094,55.6405
2025-01-15,SELL,601288,15.649500987907913,4.965215
2025-01-15,SELL,601298,11.685127577683716,8.567926
2025-01-15,SELL,601360,1.0087644175686137,10.02967
2025-01-15,SELL,601398,10.85766224042709,6.497566
2025-01-15,BUY,601633,304.384458537497,24.9929
2025-01-15,BUY,601058,5.09225960375943,14.11913
2025-01-15,BUY,601238,20.88102639135809,8.537174
2025-01-15,SELL,601009,763.3097674928149,10.14331
2025-01-15,SELL,600438,16.442491425897344,21.54
2025-01-15,BUY,600938,0.10688182055389461,27.36133
2025-01-15,BUY,601698,5.855366965392477,19.47065
2025-01-15,BUY,600460,302.2518889637434,25.16924
2025-01-15,SELL,600482,1.8939680901022484,23.30146
2025-01-15,SELL,600489,607.5079213505569,12.43485
2025-01-15,SELL,600515,35.105147974999,3.72
2025-01-15,BUY,600570,290.3169306070958,26.20395
2025-01-15,BUY,600989,3.268290363832307,15.99029
2025-01-15,BUY,600584,1.6985906511265796,39.81189
2025-01-15,BUY,600660,0.6492030410742302,57.93663
2025-01-15,BUY,600760,1.6194842430201675,47.10314
2025-01-15,SELL,600803,2.5276118588897702,18.7475
2025-01-15,BUY,600887,0.12366818793151424,27.31029
2025-01-15,SELL,600900,274.02717337560154,27.89584
2025-01-15,SELL,600919,20.522450855001807,9.436364
2025-01-15,BUY,600600,0.9444154198219366,72.5201
2025-01-15,SELL,601728,1151.1792638801785,6.63991
2025-01-15,SELL,688981,1.0832514373105084,99.55
2025-01-15,SELL,601808,6.6397377815225695,15.32865
2025-01-15,SELL,600415,9.058203603680113,12.97812
2025-01-15,BUY,688506,0.7439920495681136,188.58
2025-01-15,SELL,688303,342.6515996914209,23.12
2025-01-15,BUY,688271,1.0158949499100274,122.8201
2025-01-15,SELL,688256,0.09899224155909536,695.96
2025-01-15,SELL,688169,47.560280988196,159.1951
2025-01-15,BUY,688111,27.76676833141276,273.9768
2025-01-15,SELL,688041,1.4608245280417904,147.0239
2025-01-15,BUY,688036,1.9566110194024162,87.71825
2025-01-15,BUY,688012,0.19502175941418898,186.0834
2025-01-15,BUY,688008,115.66043082642837,65.77401
2025-01-15,BUY,605499,1.1162141143385256,232.007
2025-01-15,BUY,605117,0.8267495990392035,59.01594
2025-01-15,SELL,603986,1.7927419619252518,132.4866
2025-01-15,BUY,603833,1.2214869175061551,59.54355
2025-01-15,BUY,603799,0.14640130183710198,29.02394
2025-01-15,BUY,603369,178.20900905496973,42.68836
2025-01-15,SELL,601818,25.279744227193532,3.5246
2025-01-15,SELL,601825,985.727918239413,7.822909
2025-01-15,SELL,601838,0.6954416412680757,16.06107
2025-01-15,SELL,601857,1.5467339503436506,8.393482
2025-01-15,SELL,601865,39.88833625523807,20.42
2025-01-15,SELL,601872,28.733169072404962,6.727421
2025-01-15,BUY,601788,441.8853938879609,17.21589
2025-01-15,SELL,601899,476.9306281417093,15.43402
2025-01-15,SELL,601939,941.2844530192319,8.132331
2025-01-15,SELL,601988,14.487007244973483,5.217193
2025-01-15,SELL,603019,1.0159039246183,64.21122
2025-01-15,BUY,603259,3.6938020333182635,51.97912
2025-01-15,SELL,603260,0.46355894456422675,51.95392
2025-01-15,BUY,603296,2.8461251273516552,68.36342
2025-01-15,SELL,601919,585.9807703194482,13.08132
2025-01-15,SELL,600377,14.473171951637255,14.67146
2025-01-15,BUY,600346,3.4423864151360704,14.32636
2025-01-15,SELL,600219,12.268931181978587,3.862309
2025-01-15,BUY,002371,0.4588834205358694,282.5007
2025-01-15,SELL,002311,1.301871051504719,48.32495
2025-01-15,BUY,002241,3.9824551037450533,24.53925
2025-01-15,BUY,002230,0.8037698771308328,46.39134
2025-01-15,SELL,002142,4.100668305413649,24.77449
2025-01-15,SELL,002129,878.856112182129,8.79
2025-01-15,SELL,002074,366.03595583118204,20.84302
2025-01-15,SELL,002050,7.369388674854179,28.94834
2025-01-15,BUY,002028,107.99727849030542,70.44113
2025-01-15,SELL,001979,765.4193784828418,9.873623
2025-01-15,BUY,001965,3.021577732208584,12.74093
2025-01-15,BUY,001289,519.4358943151395,14.6456
2025-01-15,SELL,000977,2.4851830055472703,50.81593
2025-01-15,SELL,000975,464.67974578995086,16.30647
2025-01-15,BUY,000963,235.2950194695894,32.33154
2025-01-15,BUY,000938,302.7689092519861,25.12626
2025-01-15,SELL,000807,6.2425537301625695,15.40147
2025-01-15,BUY,000100,25.385428667152837,4.807289
2025-01-15,BUY,000157,1106.8737539905635,6.872916
2025-01-15,BUY,000301,8.54039952882647,8.29
2025-01-15,BUY,000333,0.49560168132987314,69.97699
2025-01-15,SELL,000338,1.9024462919850293,13.86182
2025-01-15,SELL,000408,1.6368976698790334,28.94891
2025-01-15,SELL,002459,597.1011495402764,13.38
2025-01-15,BUY,000425,1042.1506038049474,7.299761
2025-01-15,SELL,000630,2386.0565101009315,3.169385
2025-01-15,SELL,000651,178.91106019057165,43.20757
2025-01-15,BUY,000725,14.009841091874705,4.206482
2025-01-15,BUY,000768,3.125642500934532,26.47119
2025-01-15,BUY,000786,3.338562338310993,29.47297
2025-01-15,SELL,000792,2.87364483472021,16.49
2025-01-15,SELL,000596,0.1498773629753174,168.2308
2025-01-15,SELL,002460,0.5459512251717342,34.71598
2025-01-15,BUY,000063,1.4850863668351053,40.13087
2025-01-15,SELL,002466,1.7156465593438952,33.03
2025-01-15,BUY,600183,4.252036162795491,24.22446
2025-01-15,SELL,600176,3.634048818190422,11.22009
2025-01-15,SELL,600160,0.5611058599008061,24.8529
2025-01-15,BUY,600115,1950.628290713284,3.9
2025-01-15,BUY,600111,0.8455406964217786,21.86286
2025-01-15,BUY,600104,17.84210969354814,16.21641
2025-01-15,SELL,600066,0.014357059165604369,26.02627
2025-01-15,SELL,600036,5.112017381361653,38.95509
2025-01-15,BUY,002463,13.499070269052396,38.06171
2025-01-15,BUY,600029,5.652161111453552,6.36
2025-01-15,BUY,600026,1.2512964052067446,12.88058
2025-01-15,SELL,600016,17.22603033378141,3.856371
2025-01-15,BUY,600010,19.68040869116703,1.82
2025-01-15,BUY,301269,1.6283231721215259,109.6765
2025-01-15,SELL,300979,0.8441659140666644,69.62257
2025-01-15,BUY,600030,280.3866406376901,27.132
2025-01-15,BUY,300628,214.08397025520011,35.53489
2025-01-15,BUY,300750,0.45867764786551035,243.8912
2025-01-15,SELL,002648,6.941659395827344,19.55874
2025-01-15,BUY,002709,4.174678135915485,18.20878
2025-01-15,BUY,002916,2.0396358985858143,94.04987
2025-01-15,SELL,002938,0.9782110651462688,35.75575
2025-01-15,BUY,300014,4.0918076523444995,42.43634
2025-01-15,BUY,300033,0.9711356931568389,275.1956
2025-01-15,BUY,002600,948.5827194821281,8.019807
2025-01-15,BUY,300124,1.4524836215840082,60.32813
2025-01-15,SELL,300408,0.5623279483496901,36.4365
2025-01-15,SELL,300413,2.8042208735264467,26.20739
2025-01-15,BUY,300418,207.00545125936893,36.75
2025-01-15,BUY,300433,32.70074835668794,23.27968
2025-01-15,BUY,300442,5.115332920681311,51.85505
2025-01-15,BUY,300059,5.412960678824788,23.25154
2025-01-16,SELL,601058,1.2538430601267692,14.19687
2025-01-16,BUY,601077,1313.4292786249182,5.81039
2025-01-16,SELL,601100,12.509472800097257,58.85443
2025-01-16,SELL,601111,7.267514203918154,7.69
2025-01-16,BUY,601127,1.1715721481768924,134.1187
2025-01-16,SELL,601166,2.561070731451707,19.09969
2025-01-16,BUY,601236,968.4324560098412,7.880298
2025-01-16,SELL,601229,9.191673155619583,8.551312
2025-01-16,SELL,601238,4.429441336326363,8.606987
2025-01-16,SELL,601288,4.190236024880505,4.994595
2025-01-16,SELL,601298,10.19912451297182,8.69493
2025-01-16,BUY,601360,4.641502533605262,10.00023
2025-01-16,BUY,601169,1325.9058772419132,5.755715
2025-01-16,BUY,601009,752.3714000882788,10.14331
2025-01-16,BUY,688981,2.583025376494234,96.6
2025-01-16,SELL,600938,6.033477824793238,28.0568
2025-01-16,SELL,601398,5.0841833933691305,6.546566
2025-01-16,SELL,600438,1.8179556129218213,21.72
2025-01-16,SELL,600460,302.2518889637434,25.07939
2025-01-16,BUY,600482,0.8944390672733107,23.31137
2025-01-16,SELL,600515,47.22914675681136,3.82
2025-01-16,BUY,600570,3.375960270416556,25.98475
2025-01-16,SELL,600989,8.85066692246562,16.34499
2025-01-16,BUY,600584,0.12682078747701553,39.91145
2025-01-16,SELL,600660,131.3064003512425,58.16623
2025-01-16,BUY,600760,1.6794142091503943,46.76598
2025-01-16,SELL,600803,405.7847891069107,18.55036
2025-01-16,BUY,600887,2.1642350001697537,27.18554
2025-01-16,SELL,600919,16.370122101141305,9.662443
2025-01-16,BUY,600926,543.3953267604593,14.04417
2025-01-16,BUY,600600,0.5011765095384533,72.40379
2025-01-16,SELL,601633,304.384458537497,24.75777
2025-01-16,BUY,603260,0.7726281798586285,51.84485
2025-01-16,BUY,601698,3.2574172789927616,19.3708
2025-01-16,BUY,600415,7.700327751789587,12.8504
2025-01-16,SELL,688506,0.9826020802890127,193.9
2025-01-16,BUY,688303,315.3527415797289,24.2
2025-01-16,SELL,688271,0.6116135256793314,124.4377
2025-01-16,BUY,688256,1.916831343047713,594.0
2025-01-16,BUY,688111,0.09601789826779594,273.8971
2025-01-16,BUY,688041,5.7879436120330965,132.6511
2025-01-16,SELL,688036,1.137526822549475,89.1655
2025-01-16,SELL,688012,0.22176660429096984,187.6907
2025-01-16,BUY,688008,0.7001458251084642,65.58524
2025-01-16,BUY,605499,0.34669005680583354,230.3065
2025-01-16,SELL,605117,3.042371418349859,60.63385
2025-01-16,BUY,603986,2.27561123271245,127.8397
2025-01-16,SELL,603833,2.282904152216659,60.8188
2025-01-16,SELL,603799,1.3834878760537208,29.27033
2025-01-16,BUY,603369,0.7681593276894603,42.63972
2025-01-16,SELL,603296,2.948917738396986,70.44671
2025-01-16,BUY,601728,1137.767259418412,6.707467
2025-01-16,BUY,601788,3.4560842797864098,17.13637
2025-01-16,SELL,601808,5.3564886372894875,15.54496
2025-01-16,SELL,601818,16.385808826733864,3.562807
2025-01-16,BUY,601825,969.6245076594366,7.87061
2025-01-16,SELL,601838,5.7291594083994255,16.30919
2025-01-16,BUY,601689,1.3410524080994435,55.27451
2025-01-16,SELL,601857,11.27400991973684,8.526112
2025-01-16,SELL,601872,1.2953004362443608,6.75646
2025-01-16,BUY,601939,922.8899124772742,8.269173
2025-01-16,SELL,601988,3.3910489976983627,5.245911
2025-01-16,BUY,601998,1179.9723923846707,6.467555
2025-01-16,BUY,603019,1.3224819865888549,63.70343
2025-01-16,SELL,603259,0.2222913883965134,52.22301
2025-01-16,SELL,601865,7.578335324920943,20.91
2025-01-16,BUY,600377,3.707257461606332,14.61343
2025-01-16,BUY,600183,0.9942848033612108,24.22446
2025-01-16,SELL,600219,37.24331610073273,3.949211
2025-01-16,SELL,002460,0.49750175199909563,34.90514
2025-01-16,SELL,002371,0.6067106378614966,289.9272
2025-01-16,BUY,002311,0.40256300722853666,48.3543
2025-01-16,BUY,002241,1.8604921179272083,24.47009
2025-01-16,SELL,002230,5.1851567332778075,48.0578
2025-01-16,SELL,002142,0.584177644795659,24.9003
2025-01-16,BUY,002129,845.1313783199822,9.03
2025-01-16,BUY,002074,365.7935569175917,20.86296
2025-01-16,BUY,002050,10.367473726164292,27.93782
2025-01-16,SELL,002028,107.99727849030542,72.3879
2025-01-16,BUY,001965,0.5339327622417613,12.76985
2025-01-16,SELL,001289,519.4358943151395,14.76395
2025-01-16,BUY,000977,3.848156884417392,49.69931
2025-01-16,SELL,000963,235.2950194695894,32.34134
2025-01-16,SELL,002463,199.8714806502863,38.58324
2025-01-16,BUY,000938,1.0792858720306526,25.11628
2025-01-16,BUY,000792,0.34074559444502484,16.53
2025-01-16,SELL,000786,258.1161767470943,29.47297
2025-01-16,SELL,000768,287.3860349225633,26.38162
2025-01-16,SELL,000725,15.320914187539984,4.255854
2025-01-16,BUY,000651,175.82390429339677,43.40443
2025-01-16,BUY,000596,0.9854353469287247,165.1642
2025-01-16,SELL,000425,1042.1506038049474,7.427139
2025-01-16,BUY,000408,0.832017939453749,28.94891
2025-01-16,BUY,000338,0.6032338796667318,13.89044
2025-01-16,SELL,000333,108.713597623759,70.23293
2025-01-16,SELL,000301,16.658069663167566,8.47
2025-01-16,SELL,000157,26.751108147888772,7.065435
2025-01-16,SELL,000100,23.85291625439845,4.896312
2025-01-16,BUY,000063,5.1687612499172815,39.18938
2025-01-16,SELL,000807,23.166646505004053,16.21053
2025-01-16,BUY,002466,0.5893986116043095,33.05
2025-01-16,SELL,600346,531.0106917445748,14.29742
2025-01-16,BUY,002648,0.45836949573703123,19.59757
2025-01-16,BUY,600176,15.330128570611919,11.00675
2025-01-16,BUY,600160,4.187128583919048,24.59515
2025-01-16,SELL,600115,13.690131771802044,3.94
2025-01-16,BUY,600111,1.1016862591459358,21.86286
2025-01-16,SELL,600104,14.684665209309344,16.79343
2025-01-16,SELL,600066,1.0858083942742383,26.20602
2025-01-16,SELL,600036,1.0544782364642344,39.29058
2025-01-16,BUY,600030,2.1264103269343195,27.01304
2025-01-16,BUY,002600,1.822746257850099,8.029769
2025-01-16,BUY,600026,0.969752272672963,12.90018
2025-01-16,BUY,600016,1.3479908636793425,3.865939
2025-01-16,BUY,600015,1051.6754235213725,7.256551
2025-01-16,BUY,600010,13.234072773423577,1.82
2025-01-16,BUY,600000,770.1239494772677,9.909491
2025-01-16,BUY,301269,0.1562875613719541,109.7764
2025-01-16,BUY,600029,5.676757849372507,6.35
2025-01-16,BUY,300750,0.21643678444261383,242.9774
2025-01-16,BUY,300979,3.263291084891165,67.81761
2025-01-16,SELL,002709,1.6321284644970433,18.33807
2025-01-16,BUY,002916,1.586316724718131,92.53294
2025-01-16,BUY,002938,2.8324762605868727,35.39771
2025-01-16,SELL,300033,0.4464796436411973,280.5989
2025-01-16,BUY,300059,0.05354812354210026,23.32134
2025-01-16,SELL,300014,179.26735278729993,43.84595
2025-01-16,BUY,300408,3.8327213965742146,35.89297
2025-01-16,BUY,300413,0.47982182441285204,26.24698
2025-01-16,BUY,300418,0.2606092031361982,36.82
2025-01-16,BUY,300433,2.418498331405374,23.18182
2025-01-16,SELL,300442,1.804338180677803,52.66698
2025-01-16,SELL,300628,214.08397025520011,37.94065
2025-01-16,BUY,300124,1.0064275508570688,60.03995
2025-01-17,SELL,601229,4.668050868734554,8.636731
2025-01-17,BUY,601111,2.0838804719739983,7.71
2025-01-17,BUY,601127,0.4032265527448189,133.8017
2025-01-17,BUY,601166,3.695920352544533,19.0137
2025-01-17,BUY,601169,17.359422030611313,5.708069
2025-01-17,SELL,601236,1.4634683816726692,7.929366
2025-01-17,BUY,601600,1014.2092065457977,7.560029
2025-01-17,BUY,601288,22.3903284537289,4.945628
2025-01-17,SELL,601298,4.697653965083077,8.782857
2025-01-17,BUY,601336,166.89215147076555,45.94255
2025-01-17,BUY,601360,6.613350900811724,9.96097
2025-01-17,BUY,601398,17.88910475712828,6.477965
2025-01-17,BUY,601238,9.364145834613282,8.55712
2025-01-17,SELL,601100,5.429865512535244,61.71576
2025-01-17,BUY,600460,301.88158030468367,25.39887
2025-01-17,SELL,601058,25.840376740843794,14.98397
2025-01-17,BUY,601689,1.9274456556362907,54.77003
2025-01-17,BUY,600482,8.977019240146376,22.79598
2025-01-17,BUY,600515,14.669950436240924,3.81
2025-01-17,BUY,600570,0.5923172978623938,26.05449
2025-01-17,SELL,600584,0.5270470551508595,40.21011
2025-01-17,BUY,600585,325.22341681048783,23.57595
2025-01-17,BUY,601077,17.105188130286933,5.762685
2025-01-17,BUY,600600,0.08651248401483258,72.68487
2025-01-17,SELL,600887,280.7204251315015,27.25271
2025-01-17,BUY,600919,9.408177000708292,9.593637
2025-01-17,BUY,600926,1.8119040493124885,14.06337
2025-01-17,BUY,600938,4.377042922990256,27.74241
2025-01-17,BUY,600989,1.922217557285876,16.35458
2025-01-17,BUY,601009,5.685609875844307,10.11461
2025-01-17,SELL,600760,2.0340795494876147,47.57913
2025-01-17,SELL,601698,2.3846812407667812,19.58048
2025-01-17,BUY,603296,0.14493647082231575,70.68367
2025-01-17,BUY,601788,1.8364285394812896,17.14631
2025-01-17,SELL,600438,351.35986861093187,21.72
2025-01-17,BUY,688506,0.456264225111191,192.58
2025-01-17,SELL,688303,315.3527415797289,23.29
2025-01-17,BUY,688271,1.4061480469681271,122.221
2025-01-17,BUY,688256,0.10407107415024441,592.0
2025-01-17,BUY,688169,45.508859749037704,168.4826
2025-01-17,SELL,688111,0.0036968469292126827,275.2226
2025-01-17,BUY,688041,0.7224963058972591,131.6224
2025-01-17,SELL,688036,2.824805474173644,92.64275
2025-01-17,BUY,688012,0.06139063184515692,188.2897
2025-01-17,SELL,688008,0.6097248971590545,66.24099
2025-01-17,SELL,605499,1.0360045545110452,238.8582
2025-01-17,BUY,605117,4.149292166429291,58.97498
2025-01-17,SELL,603986,2.6514048097410026,134.4112
2025-01-17,BUY,601728,7.00157471397074,6.697816
2025-01-17,BUY,603833,4.083385637171574,59.1792
2025-01-17,SELL,603369,178.9771683826592,44.05975
2025-01-17,SELL,603260,147.19950672495798,52.64796
2025-01-17,BUY,603259,2.1559031905687505,51.70596
2025-01-17,SELL,603019,0.25831605871178454,64.14153
2025-01-17,SELL,601998,1179.9723923846707,6.38132
2025-01-17,BUY,601988,14.891616404618617,5.217193
2025-01-17,BUY,601939,17.68465603369748,8.15188
2025-01-17,SELL,601872,5.952369676428816,6.824219
2025-01-17,BUY,601865,5.616636582871195,20.69
2025-01-17,BUY,601857,21.52597109517899,8.365063
2025-01-17,BUY,601838,2.4772744267937696,16.29965
2025-01-17,BUY,601825,14.102297127147494,7.794289
2025-01-17,BUY,601818,21.681639731315954,3.543704
2025-01-17,BUY,601808,0.7554381486270927,15.59412
2025-01-17,BUY,603799,2.0232270915790878,29.18163
2025-01-17,SELL,688981,4.3426868795646385,102.7
2025-01-17,BUY,600415,10.651552672985304,12.68339
2025-01-17,SELL,600219,32.70883151427029,4.036113
2025-01-17,SELL,002648,0.28739314927969417,19.70434
2025-01-17,BUY,002600,9.235178120518981,7.989919
2025-01-17,SELL,002466,1.2756612723577518,33.39
2025-01-17,BUY,002463,196.1732981439526,39.08509
2025-01-17,SELL,002460,1.9378596163186899,35.38302
2025-01-17,BUY,002371,0.380450859376527,287.1414
2025-01-17,SELL,002311,4.04822521421147,49.86079
2025-01-17,BUY,002241,0.5845980853761716,24.53925
2025-01-17,BUY,002230,1.5129257880869318,47.82829
2025-01-17,BUY,002142,2.5232295126039617,24.8132
2025-01-17,SELL,002129,845.1313783199822,8.89
2025-01-17,BUY,002074,1.195501236879295,20.89286
2025-01-17,SELL,002050,1.0304997523290353,28.17559
2025-01-17,BUY,000977,0.13638041628013298,49.88889
2025-01-17,BUY,000963,237.8709403013254,32.23366
2025-01-17,SELL,000938,1.3322559316587785,25.34561
2025-01-17,SELL,000807,1.4532512482707602,16.33725
2025-01-17,SELL,000792,461.67793988078876,16.79
2025-01-17,SELL,000725,4.015109760306814,4.285478
2025-01-17,SELL,000651,175.82390429339677,43.1232
2025-01-17,SELL,000596,46.20575370588445,166.1896
2025-01-17,BUY,000425,1020.2421071015851,7.515325
2025-01-17,SELL,000408,22.837685944463573,31.8438
2025-01-17,BUY,000338,4.106192240086102,13.85228
2025-01-17,SELL,000301,20.703468727509176,8.71
2025-01-17,BUY,000157,5.083150198647672,7.065435
2025-01-17,BUY,000100,16.88340888289872,4.866638
2025-01-17,SELL,000063,5.2939737410773375,40.47412
2025-01-17,BUY,600377,11.64422550494578,14.36197
2025-01-17,SELL,002709,3.634129258712278,18.58668
2025-01-17,SELL,002916,1.800621225862173,95.04346
2025-01-17,BUY,001965,11.547964268228725,12.58673
2025-01-17,BUY,300014,172.73659575848623,44.38811
2025-01-17,SELL,600183,27.344198687150822,26.65177
2025-01-17,SELL,002938,1.3863117283908934,35.79446
2025-01-17,BUY,600176,8.831042601450235,10.91947
2025-01-17,SELL,600160,5.421038028534269,25.1503
2025-01-17,SELL,600115,62.255759539716564,4.09
2025-01-17,BUY,600111,0.3656995491824091,21.94276
2025-01-17,BUY,600104,4.3127860054750045,16.71384
2025-01-17,BUY,600066,2.750100989127759,26.08303
2025-01-17,BUY,600036,2.2562784020841775,39.02219
2025-01-17,BUY,600029,7.56038403756429,6.34
2025-01-17,SELL,600026,6.9813975481411035,13.11567
2025-01-17,BUY,600016,24.127696260185985,3.837232
2025-01-17,BUY,600015,17.56151135219511,7.170956
2025-01-17,BUY,600010,19.733333694385692,1.82
2025-01-17,SELL,600000,770.1239494772677,9.967725
2025-01-17,BUY,600030,0.7059110512211646,27.07252
2025-01-17,BUY,300059,0.8387270971085741,23.37119
2025-01-17,SELL,300033,0.5358664391442929,287.5857
2025-01-17,SELL,301269,0.0017539899216387767,110.2958
2025-01-17,BUY,300124,0.32400173306749025,60.16913
2025-01-17,BUY,300394,99.66981054039802,76.92852
2025-01-17,SELL,300408,212.61924956974693,37.42475
2025-01-17,BUY,300418,3.0315537325914192,36.46
2025-01-17,BUY,300433,4.223369495082977,22.9959
2025-01-17,SELL,300413,0.05665606490526898,26.37564
2025-01-17,BUY,300502,90.2443128188963,84.96326
2025-01-17,BUY,300628,197.87526961540905,38.74891
2025-01-17,SELL,300750,0.0491771897691784,244.5037
2025-01-17,SELL,300979,112.53030512619715,68.29705
2025-01-17,BUY,301236,136.13122465538598,56.32397
2025-01-17,BUY,300442,1.9519270141730374,52.21151
2025-01-20,BUY,601100,1.6942895564141764,61.08429
2025-01-20,SELL,601169,1343.2652992725245,5.717793
2025-01-20,BUY,601111,17.688784774554392,7.6
2025-01-20,SELL,601127,0.4817143884586983,135.3767
2025-01-20,BUY,601166,1.7240752998818607,18.99459
2025-01-20,BUY,601229,7.820339647079777,8.589276
2025-01-20,BUY,601398,11.095439866483275,6.438764
2025-01-20,BUY,601238,1.8798437510723716,8.567094
2025-01-20,SELL,601288,1550.3493213709603,4.906455
2025-01-20,BUY,601298,8.735955457702062,8.72424
2025-01-20,SELL,601336,0.29912800281260843,46.17536
2025-01-20,BUY,601360,13.314826097049718,9.823578
2025-01-20,BUY,601077,8.780157324235915,5.743604
2025-01-20,SELL,601236,2.808247297274761,7.978434
2025-01-20,BUY,601066,319.20090493058177,24.09922
2025-01-20,BUY,600515,27.994692821907847,3.77
2025-01-20,SELL,601009,758.0570099641232,10.09547
2025-01-20,BUY,600989,15.440388835860176,15.88484
2025-01-20,SELL,600938,276.38013473066036,27.066
2025-01-20,BUY,600926,2.903101898759701,14.03457
2025-01-20,BUY,600919,10.073026624460226,9.505171
2025-01-20,BUY,600887,288.35728342712247,26.67695
2025-01-20,BUY,600845,284.2484225304978,27.06257
2025-01-20,BUY,600760,0.9668547614668341,47.44984
2025-01-20,BUY,600741,486.9205660197284,15.79825
2025-01-20,BUY,600600,1.8184122227024346,71.68653
2025-01-20,SELL,600585,325.22341681048783,23.52805
2025-01-20,SELL,600584,5.030945299158617,41.43463
2025-01-20,BUY,600570,0.5101338094294192,26.09435
2025-01-20,SELL,601600,1014.2092065457977,7.521259
2025-01-20,SELL,601058,0.3184950758626428,15.04227
2025-01-20,BUY,601688,463.29545251051104,16.60386
2025-01-20,BUY,688981,1.4668848501919598,101.05
2025-01-20,SELL,601698,1.3084546650605375,19.71029
2025-01-20,SELL,600482,11.880320124540617,23.70782
2025-01-20,SELL,688506,0.482673513690969,195.58
2025-01-20,BUY,688271,0.3079475959528182,122.0212
2025-01-20,SELL,688256,0.5088054922041234,618.22
2025-01-20,BUY,688169,0.5566472422137352,166.9903
2025-01-20,SELL,688111,0.25388868325921976,278.661
2025-01-20,BUY,688047,61.599077771630164,124.88
2025-01-20,SELL,688041,0.7350385572365497,133.7398
2025-01-20,SELL,688036,1.292834249669383,94.42024
2025-01-20,BUY,688012,0.22417778548127387,187.8704
2025-01-20,SELL,688008,0.6748434434487081,66.84706
2025-01-20,SELL,605499,0.3897424420793101,242.5836
2025-01-20,SELL,605117,4.107866145820182,61.09805
2025-01-20,BUY,603986,0.9565731879347936,132.6262
2025-01-20,SELL,601689,2.4248415823914513,55.91746
2025-01-20,SELL,603833,129.56327583936957,61.60504
2025-01-20,SELL,603296,0.13003054851631646,70.99963
2025-01-20,SELL,603259,7.561078198434842,54.66197
2025-01-20,SELL,603019,0.1839446180198081,64.45019
2025-01-20,BUY,601988,15.70172527790237,5.178901
2025-01-20,SELL,601939,940.5745685109716,8.103007
2025-01-20,BUY,601872,45.112057810928945,6.582225
2025-01-20,BUY,601865,8.91408386936655,20.27
2025-01-20,SELL,601857,916.6040965325928,8.118752
2025-01-20,BUY,601838,6.563057530160336,16.12787
2025-01-20,BUY,601825,10.51451724233118,7.737048
2025-01-20,SELL,601818,21.79989134293146,3.591463
2025-01-20,BUY,601808,1.6058500619434994,15.59412
